时间,开盘,收盘,最高,最低,成交量
2022-05-17,3093.7,3076.5,3093.7,3057.64,33.04
2022-05-18,3085.98,3095.89,3105.84,3071.3,31.5
2022-05-19,3096.96,3046.71,3096.96,3042.67,33.66
2022-05-20,3146.57,3107.09,3146.57,3107.09,37.23
2022-05-23,3146.86,3150.49,3150.51,3127.9,35.34
2022-05-24,3070.93,3149.06,3153.13,3070.93,41.63
2022-05-25,3107.46,3070.17,3107.63,3069.95,34.23
2022-05-26,3123.11,3111.48,3133.28,3079.48,37.03
2022-05-27,3130.24,3135.03,3151.05,3112.54,35.95
2022-05-30,3149.06,3141.96,3150.89,3123.15,34.94
2022-05-31,3186.43,3149.94,3188.6,3142.0,37.45
2022-06-01,3182.16,3179.69,3190.61,3160.04,36.57
2022-06-02,3195.46,3170.31,3197.28,3163.76,36.18
2022-06-06,3236.37,3196.96,3237.07,3181.65,42.2
2022-06-07,3241.76,3235.42,3253.09,3222.64,40.22
2022-06-08,3263.79,3245.02,3266.63,3216.01,43.42
2022-06-09,3238.95,3259.49,3270.56,3223.48,42.27
2022-06-10,3284.83,3214.18,3286.62,3210.81,43.99
2022-06-13,3255.55,3256.27,3272.99,3229.31,43.86
2022-06-14,3288.91,3224.21,3289.13,3195.82,45.04
2022-06-15,3305.41,3289.1,3358.55,3288.85,55.06
2022-06-16,3285.38,3306.84,3319.69,3277.53,43.32
2022-06-17,3316.79,3265.51,3323.28,3262.89,39.53
2022-06-20,3315.43,3315.78,3333.9,3292.93,41.35
2022-06-21,3306.72,3313.79,3329.39,3279.83,39.45
2022-06-22,3267.2,3309.12,3311.02,3266.54,37.55
2022-06-23,3320.15,3269.05,3320.15,3262.29,40.06
2022-06-24,3349.75,3324.74,3356.71,3322.95,39.08
2022-06-27,3379.19,3364.0,3393.31,3364.0,41.41
2022-06-28,3409.21,3377.68,3412.1,3358.87,41.21
2022-06-29,3361.52,3399.68,3414.65,3358.47,44.06
2022-06-30,3398.62,3358.93,3417.01,3358.93,38.12
2022-07-01,3387.64,3400.26,3404.05,3378.36,35.05
2022-07-04,3405.43,3381.82,3405.62,3364.09,35.77
2022-07-05,3404.03,3411.13,3424.84,3372.06,41.17
2022-07-06,3355.35,3391.03,3391.03,3333.1,38.46
2022-07-07,3364.4,3353.13,3375.86,3332.31,33.44
2022-07-08,3356.08,3380.37,3386.31,3354.12,32.29
2022-07-11,3313.58,3341.1,3341.1,3297.0,34.27
2022-07-12,3281.47,3307.22,3319.25,3277.08,33.46
2022-07-13,3284.29,3279.6,3297.02,3266.48,33.18
2022-07-14,3281.74,3277.45,3299.25,3261.49,35.59
2022-07-15,3228.06,3261.38,3288.92,3228.06,38.02
2022-07-18,3278.1,3235.09,3278.47,3226.23,34.83
2022-07-19,3279.43,3278.72,3283.93,3256.02,31.57
2022-07-20,3304.72,3291.55,3308.35,3287.74,30.15
2022-07-21,3272.0,3297.66,3300.53,3272.0,33.24
2022-07-22,3269.97,3276.2,3293.64,3246.73,30.07
2022-07-25,3250.39,3269.71,3273.18,3243.03,27.12
2022-07-26,3277.44,3254.19,3282.41,3246.04,25.95
2022-07-27,3275.76,3271.78,3282.57,3265.73,24.91
2022-07-28,3282.58,3287.5,3305.71,3277.11,28.81
2022-07-29,3253.24,3282.81,3294.8,3246.37,30.73
2022-08-01,3259.96,3246.62,3264.3,3225.55,29.22
2022-08-02,3186.27,3231.26,3231.26,3155.19,39.42
2022-08-03,3163.67,3188.89,3217.55,3159.46,32.49
2022-08-04,3189.04,3179.43,3191.0,3155.7,26.09
2022-08-05,3227.03,3195.23,3228.89,3184.45,27.47
2022-08-08,3236.93,3218.85,3237.97,3214.08,25.43
2022-08-09,3247.43,3235.74,3248.77,3227.54,25.96
2022-08-10,3230.02,3242.36,3253.17,3217.81,25.76
2022-08-11,3281.67,3243.47,3281.67,3237.9,30.06
2022-08-12,3276.89,3275.77,3288.22,3272.84,29.99
2022-08-15,3276.09,3268.37,3286.89,3261.82,28.71
2022-08-16,3277.88,3278.68,3295.02,3271.57,30.36
2022-08-17,3292.53,3282.1,3296.0,3263.35,32.61
2022-08-18,3277.54,3286.37,3289.14,3270.56,30.17
2022-08-19,3258.08,3275.62,3286.49,3258.06,33.35
2022-08-22,3277.79,3249.7,3278.17,3247.19,31.45
2022-08-23,3276.22,3274.43,3284.6,3262.63,31.66
2022-08-24,3215.2,3279.17,3281.88,3212.39,36.61
2022-08-25,3246.25,3223.46,3248.35,3199.12,33.62
2022-08-26,3236.22,3250.63,3266.27,3232.28,30.99
2022-08-29,3240.73,3203.1,3240.73,3199.0,29.7
2022-08-30,3227.22,3240.18,3243.75,3212.63,29.43
2022-08-31,3202.14,3216.53,3232.02,3184.39,34.44
2022-09-01,3184.98,3196.54,3214.56,3181.63,27.47
2022-09-02,3186.48,3189.64,3198.28,3173.79,25.05
2022-09-05,3199.91,3183.95,3199.91,3172.04,28.07
2022-09-06,3243.45,3207.93,3244.64,3203.82,31.89
2022-09-07,3246.29,3232.14,3253.77,3227.82,30.1
2022-09-08,3235.59,3245.56,3253.7,3233.8,28.17
2022-09-09,3262.05,3241.18,3266.2,3236.51,28.38
2022-09-13,3263.8,3272.05,3278.17,3259.66,27.62
2022-09-14,3237.54,3224.68,3250.8,3221.96,25.52
2022-09-15,3199.92,3248.97,3254.18,3174.39,32.52
2022-09-16,3126.4,3189.83,3191.83,3126.4,31.65
2022-09-19,3115.6,3122.75,3135.56,3101.22,24.91
2022-09-20,3122.41,3127.84,3140.03,3114.04,21.99
2022-09-21,3117.18,3116.01,3129.82,3091.3,23.3
2022-09-22,3108.91,3098.77,3125.68,3092.82,22.11
2022-09-23,3088.37,3106.81,3124.66,3072.24,24.31
2022-09-26,3051.23,3067.57,3102.65,3048.51,26.27
2022-09-27,3093.86,3056.39,3094.04,3048.36,23.27
2022-09-28,3045.07,3089.1,3089.1,3044.86,23.01
2022-09-29,3041.2,3067.47,3076.76,3026.08,23.0
2022-09-30,3024.39,3042.17,3054.61,3021.93,20.41
2022-10-10,2974.15,3026.94,3029.45,2968.28,24.34
2022-10-11,2979.79,2978.06,2986.91,2953.5,20.86
2022-10-12,3025.51,2976.72,3025.51,2934.09,24.8
2022-10-13,3016.36,3008.3,3036.25,3004.5,24.97
2022-10-14,3071.99,3035.03,3084.27,3035.03,27.73
2022-10-17,3084.94,3060.52,3087.19,3052.71,26.26
2022-10-18,3080.96,3094.93,3099.92,3074.22,24.56
2022-10-19,3044.38,3073.26,3081.39,3044.38,23.09
2022-10-20,3035.05,3029.3,3070.26,3013.69,24.47
2022-10-21,3038.93,3038.04,3055.42,3026.96,24.53
2022-10-24,2977.56,3034.75,3064.42,2965.17,29.81
2022-10-25,2976.28,2969.16,3001.72,2944.26,25.56
2022-10-26,2999.5,2977.56,3028.35,2977.56,26.87
2022-10-27,2982.9,3005.04,3017.26,2981.69,26.56
2022-10-28,2915.93,2967.02,2974.24,2908.98,29.25
2022-10-31,2893.48,2893.2,2926.01,2885.09,30.2
2022-11-01,2969.2,2899.5,2969.2,2896.76,31.98
2022-11-02,3003.37,2960.65,3019.05,2954.95,32.51
2022-11-03,2997.81,2981.2,3003.72,2977.72,25.93
2022-11-04,3070.8,2997.0,3081.59,2997.0,32.98
2022-11-07,3077.82,3062.86,3088.19,3054.46,32.06
2022-11-08,3064.49,3077.31,3078.28,3047.46,25.65
2022-11-09,3048.17,3064.46,3073.92,3046.19,23.56
2022-11-10,3036.13,3031.69,3047.98,3022.85,27.04
2022-11-11,3087.29,3099.65,3117.74,3070.3,40.96
2022-11-14,3083.4,3100.87,3121.41,3075.22,36.18
2022-11-15,3134.08,3081.14,3135.59,3074.5,33.15
2022-11-16,3119.98,3133.65,3145.75,3115.35,30.34
2022-11-17,3115.43,3110.96,3115.44,3087.17,28.7
2022-11-18,3097.24,3116.73,3126.71,3096.89,30.0
2022-11-21,3085.04,3078.06,3085.24,3056.17,25.6
2022-11-22,3088.94,3084.23,3118.12,3076.32,32.76
2022-11-23,3096.91,3084.74,3108.24,3075.32,32.62
2022-11-24,3089.31,3104.1,3113.24,3084.86,26.75
2022-11-25,3101.69,3085.46,3111.42,3077.97,31.14
2022-11-28,3078.55,3055.29,3080.18,3034.7,30.58
2022-11-29,3149.75,3096.11,3152.0,3096.11,39.15
2022-11-30,3151.34,3141.4,3158.57,3137.37,37.27
2022-12-01,3165.47,3187.99,3198.41,3164.53,38.7
2022-12-02,3156.14,3160.58,3170.9,3149.84,30.78
2022-12-05,3211.81,3181.92,3213.44,3177.06,44.74
2022-12-06,3212.53,3200.27,3224.82,3195.08,37.36
2022-12-07,3199.62,3204.94,3226.08,3188.67,35.41
2022-12-08,3197.35,3196.02,3206.72,3187.26,32.1
2022-12-09,3206.95,3197.12,3212.11,3182.91,373.34
2022-12-12,3179.04,3195.87,3196.72,3176.58,33.34
2022-12-13,3176.33,3179.44,3187.2,3171.48,28.58
2022-12-14,3176.53,3178.55,3189.83,3168.59,26.56
2022-12-15,3168.65,3177.2,3179.1,3158.45,24.3
2022-12-16,3167.86,3156.14,3175.35,3151.61,25.98
2022-12-19,3107.11,3165.31,3170.26,3096.1,27.85
2022-12-20,3073.77,3098.95,3100.75,3061.51,21.88
2022-12-21,3068.41,3078.33,3085.8,3060.55,18.91
2022-12-22,3054.43,3085.8,3096.24,3044.6,22.36
2022-12-23,3045.87,3038.84,3061.87,3031.54,19.2
2022-12-26,3065.56,3048.2,3071.84,3047.35,20.65
2022-12-27,3095.57,3077.75,3098.08,3074.31,22.22
2022-12-28,3087.4,3088.62,3098.65,3079.43,22.46
2022-12-29,3073.7,3076.73,3086.0,3064.46,21.56
2022-12-30,3089.26,3084.52,3096.31,3082.2,21.75
2023-01-03,3116.51,3087.51,3119.86,3073.05,28.14
2023-01-04,3123.52,3117.57,3129.09,3109.45,27.33
2023-01-05,3155.22,3132.76,3159.43,3130.23,25.7
2023-01-06,3157.64,3155.07,3170.74,3151.84,25.74
2023-01-09,3176.08,3169.37,3183.58,3165.43,25.81
2023-01-10,3169.51,3178.02,3178.16,3165.14,23.3
2023-01-11,3161.84,3172.38,3184.76,3160.89,23.77
2023-01-12,3163.45,3167.27,3171.59,3153.4,21.67
2023-01-13,3195.31,3170.35,3195.31,3167.51,22.02
2023-01-16,3227.59,3198.52,3251.37,3197.32,30.67
2023-01-17,3224.24,3229.44,3231.26,3211.76,22.66
2023-01-18,3224.41,3227.59,3234.82,3220.37,21.21
2023-01-19,3240.28,3221.52,3240.28,3210.38,22.65
2023-01-20,3264.81,3247.2,3267.06,3247.2,27.32
2023-01-30,3269.32,3308.87,3310.49,3266.76,35.33
2023-01-31,3255.67,3266.14,3277.25,3252.01,30.02
2023-02-01,3284.92,3262.2,3284.92,3245.41,33.95
2023-02-02,3285.67,3291.78,3295.76,3272.41,33.34
2023-02-03,3263.41,3275.66,3275.66,3235.35,29.33
2023-02-06,3238.7,3244.7,3250.35,3226.21,26.71
2023-02-07,3248.09,3245.23,3250.03,3233.83,25.09
2023-02-08,3232.11,3251.5,3257.11,3230.44,23.45
2023-02-09,3270.38,3227.73,3270.38,3225.77,25.48
2023-02-10,3260.67,3266.44,3269.99,3247.23,26.06
2023-02-13,3284.16,3256.99,3285.09,3252.63,29.72
2023-02-14,3293.28,3288.97,3293.73,3279.19,27.1
2023-02-15,3280.49,3294.01,3296.2,3274.55,26.99
2023-02-16,3249.03,3281.74,3308.83,3231.34,38.09
2023-02-17,3224.02,3244.73,3262.47,3223.26,27.85
2023-02-20,3290.34,3230.47,3291.04,3225.84,32.5
2023-02-21,3306.52,3291.63,3308.79,3282.44,32.44
2023-02-22,3291.15,3292.05,3307.03,3286.72,25.54
2023-02-23,3287.48,3293.52,3307.44,3275.36,26.23
2023-02-24,3267.16,3287.26,3288.39,3253.97,23.42
2023-02-27,3258.03,3257.0,3276.58,3251.72,24.29
2023-02-28,3279.61,3265.74,3280.42,3246.14,25.16
2023-03-01,3312.35,3279.14,3315.16,3272.04,31.84
2023-03-02,3310.65,3308.01,3320.74,3306.46,32.85
2023-03-03,3328.39,3314.77,3330.6,3302.62,34.4
2023-03-06,3322.03,3332.02,3333.06,3308.73,34.05
2023-03-07,3285.1,3320.21,3342.86,3284.41,39.0
2023-03-08,3283.25,3271.88,3283.25,3263.69,26.04
2023-03-09,3276.09,3285.94,3289.06,3260.0,26.4
2023-03-10,3230.08,3255.51,3262.15,3229.5,28.11
2023-03-13,3268.7,3228.12,3268.7,3228.12,29.49
2023-03-14,3245.31,3261.92,3262.0,3216.99,31.99
2023-03-15,3263.31,3261.03,3273.12,3256.86,30.52
2023-03-16,3226.89,3244.47,3257.43,3224.72,32.74
2023-03-17,3250.55,3245.26,3279.92,3240.16,34.3
2023-03-20,3234.91,3253.93,3267.99,3231.65,39.25
2023-03-21,3255.65,3240.84,3256.0,3237.89,30.18
2023-03-22,3265.75,3263.41,3279.39,3255.74,29.08
2023-03-23,3286.65,3258.78,3286.65,3252.99,30.61
2023-03-24,3265.65,3282.74,3282.74,3260.84,32.45
2023-03-27,3251.4,3261.82,3261.82,3229.7,33.79
2023-03-28,3245.38,3256.6,3264.1,3241.74,29.57
2023-03-29,3240.06,3253.62,3254.56,3229.58,29.69
2023-03-30,3261.25,3243.07,3263.74,3220.98,29.99
2023-03-31,3272.86,3263.41,3278.42,3260.04,28.36
2023-04-03,3296.4,3277.34,3299.73,3276.42,35.77
2023-04-04,3312.56,3297.18,3312.56,3290.99,38.59
2023-04-06,3312.63,3302.75,3314.53,3296.05,32.72
2023-04-07,3327.65,3312.48,3328.85,3308.06,28.3
2023-04-10,3315.36,3331.51,3332.72,3309.92,34.08
2023-04-11,3313.57,3317.08,3317.45,3298.25,32.06
2023-04-12,3327.18,3316.86,3330.71,3315.4,34.3
2023-04-13,3318.36,3321.27,3334.47,3309.25,34.79
2023-04-14,3338.15,3326.37,3340.08,3316.81,33.83
2023-04-17,3385.61,3337.06,3385.61,3336.39,40.28
2023-04-18,3393.33,3379.23,3396.17,3375.78,34.84
2023-04-19,3370.13,3391.35,3394.96,3364.64,34.61
2023-04-20,3367.03,3367.05,3371.37,3344.02,35.04
2023-04-21,3301.26,3364.0,3367.61,3301.26,38.74
2023-04-24,3275.41,3300.81,3303.09,3264.93,35.43
2023-04-25,3264.87,3276.4,3288.57,3229.45,38.09
2023-04-26,3264.1,3255.22,3277.98,3239.99,35.79
2023-04-27,3285.88,3256.23,3299.3,3253.11,34.16
2023-04-28,3323.27,3283.12,3324.88,3283.12,40.16
2023-05-04,3350.46,3306.48,3352.75,3302.03,48.34
2023-05-05,3334.5,3350.65,3364.14,3321.19,43.65
2023-05-08,3395.0,3340.99,3400.18,3340.99,53.41
2023-05-09,3357.67,3402.39,3418.95,3356.12,57.3
2023-05-10,3319.15,3347.7,3349.72,3305.25,45.17
2023-05-11,3309.55,3323.66,3333.25,3307.29,35.43
2023-05-12,3272.36,3304.46,3319.13,3271.43,34.73
2023-05-15,3310.74,3269.88,3310.74,3235.87,38.8
2023-05-16,3290.99,3310.16,3317.9,3282.49,32.25
2023-05-17,3284.23,3281.97,3298.52,3269.89,28.57
2023-05-18,3297.32,3288.41,3313.86,3284.17,31.0
2023-05-19,3283.54,3288.89,3302.34,3268.22,28.54
2023-05-22,3296.47,3278.6,3308.53,3276.54,27.39
2023-05-23,3246.24,3294.79,3298.23,3246.24,27.53
2023-05-24,3204.75,3237.7,3237.7,3204.38,28.87
2023-05-25,3201.26,3197.36,3207.02,3168.57,28.36
2023-05-26,3212.5,3198.88,3220.77,3179.82,26.17
2023-05-29,3221.45,3219.76,3230.97,3208.96,29.74
2023-05-30,3224.21,3214.67,3230.63,3186.63,30.35
2023-05-31,3204.56,3214.66,3216.36,3190.27,29.46
2023-06-01,3204.63,3196.15,3225.09,3189.52,31.23
2023-06-02,3230.07,3212.45,3233.99,3211.74,29.47
2023-06-05,3232.44,3231.81,3244.18,3221.63,27.81
2023-06-06,3195.34,3228.41,3247.35,3189.27,30.83
2023-06-07,3197.76,3197.47,3210.33,3188.01,25.81
2023-06-08,3213.59,3194.83,3225.53,3180.54,29.35
2023-06-09,3231.41,3213.03,3231.41,3206.1,31.42
2023-06-12,3228.83,3225.3,3239.44,3210.71,31.38
2023-06-13,3233.67,3223.9,3235.09,3215.5,28.06
2023-06-14,3228.99,3238.12,3248.46,3226.77,30.35
2023-06-15,3252.98,3230.45,3252.98,3229.15,31.33
2023-06-16,3273.33,3256.3,3276.55,3255.5,32.63
2023-06-19,3255.81,3271.16,3271.16,3251.78,32.78
2023-06-20,3240.36,3252.54,3252.84,3237.79,29.83
2023-06-21,3197.9,3230.11,3236.36,3197.9,29.44
2023-06-26,3150.62,3177.23,3181.08,3144.25,30.81
2023-06-27,3189.44,3153.31,3194.41,3148.27,28.76
2023-06-28,3189.38,3183.49,3192.66,3157.12,27.62
2023-06-29,3182.38,3185.42,3196.5,3179.53,25.03
2023-06-30,3202.06,3178.92,3212.99,3177.99,26.54
2023-07-03,3243.98,3209.16,3246.86,3209.16,31.24
2023-07-04,3245.35,3241.23,3246.96,3233.99,27.92
2023-07-05,3222.95,3240.05,3241.84,3218.6,26.4
2023-07-06,3205.57,3215.86,3229.48,3199.72,24.61
2023-07-07,3196.61,3197.47,3212.05,3189.21,25.57
2023-07-10,3203.7,3208.73,3216.53,3192.66,23.66
2023-07-11,3221.37,3211.12,3221.68,3200.38,22.76
2023-07-12,3196.13,3220.38,3224.33,3193.44,27.14
2023-07-13,3236.48,3202.7,3238.47,3202.7,27.66
2023-07-14,3237.7,3240.97,3248.39,3234.0,27.33
2023-07-17,3209.63,3219.02,3219.02,3195.89,25.02
2023-07-18,3197.82,3206.79,3210.25,3190.0,23.5
2023-07-19,3198.84,3195.01,3204.36,3181.56,21.74
2023-07-20,3169.52,3201.91,3209.06,3165.67,23.89
2023-07-21,3167.75,3163.42,3185.64,3157.33,22.53
2023-07-24,3164.16,3157.47,3178.73,3151.13,21.66
2023-07-25,3231.52,3201.46,3231.75,3201.46,34.86
2023-07-26,3223.03,3228.09,3229.89,3212.88,31.72
2023-07-27,3216.67,3225.48,3245.6,3210.47,32.71
2023-07-28,3275.93,3206.74,3280.28,3200.99,41.11
2023-07-31,3291.04,3287.21,3322.13,3281.01,45.9
2023-08-01,3290.95,3288.76,3305.34,3279.57,45.99
2023-08-02,3261.69,3281.86,3290.82,3252.3,40.53
2023-08-03,3280.46,3254.57,3280.86,3247.27,38.47
2023-08-04,3288.08,3296.09,3315.05,3281.73,47.09
2023-08-07,3268.83,3276.78,3276.78,3258.54,36.03
2023-08-08,3260.62,3260.72,3274.52,3246.67,31.65
2023-08-09,3244.49,3251.15,3257.08,3240.29,27.12
2023-08-10,3254.56,3242.21,3257.03,3234.12,28.74
2023-08-11,3189.25,3254.48,3254.48,3189.25,33.01
2023-08-14,3178.43,3159.71,3180.51,3141.66,29.98
2023-08-15,3176.18,3180.56,3186.23,3147.35,27.33
2023-08-16,3150.13,3164.7,3176.63,3149.72,28.17
2023-08-17,3163.74,3137.35,3167.45,3123.25,29.47
2023-08-18,3131.95,3165.1,3179.12,3131.95,29.44
2023-08-21,3092.98,3125.99,3134.96,3092.98,26.58
2023-08-22,3120.33,3103.78,3126.78,3074.53,30.93
2023-08-23,3078.4,3116.27,3116.38,3077.61,27.22
2023-08-24,3082.24,3085.91,3106.18,3072.95,30.0
2023-08-25,3064.07,3068.61,3085.05,3053.04,29.33
2023-08-28,3098.64,3219.04,3219.04,3089.12,48.56
2023-08-29,3135.89,3091.94,3145.76,3090.44,39.89
2023-08-30,3137.14,3144.41,3153.69,3126.9,34.75
2023-08-31,3119.88,3134.55,3139.98,3113.95,31.34
2023-09-01,3133.25,3126.02,3143.85,3123.19,29.23
2023-09-04,3177.06,3145.94,3177.06,3143.38,36.64
2023-09-05,3154.37,3169.74,3169.74,3150.08,29.41
2023-09-06,3158.08,3147.14,3162.15,3136.9,26.7
2023-09-07,3122.35,3152.2,3152.27,3120.82,26.93
2023-09-08,3116.72,3114.23,3126.04,3104.67,22.81
2023-09-11,3142.78,3119.61,3155.1,3113.82,29.04
2023-09-12,3137.06,3140.34,3147.51,3134.32,23.47
2023-09-13,3123.07,3137.77,3143.76,3106.97,24.97
2023-09-14,3126.55,3124.85,3135.02,3111.86,26.4
2023-09-15,3117.74,3133.59,3141.96,3107.45,29.2
2023-09-18,3125.93,3110.44,3128.7,3098.5,25.94
2023-09-19,3124.96,3123.99,3131.13,3113.53,25.37
2023-09-20,3108.57,3118.67,3122.13,3108.16,22.81
2023-09-21,3084.7,3103.18,3113.49,3084.7,22.87
2023-09-22,3132.43,3084.76,3132.56,3078.8,28.6
2023-09-25,3115.61,3131.21,3131.21,3112.15,25.81
2023-09-26,3102.27,3114.02,3120.29,3102.27,22.26
2023-09-27,3107.32,3104.04,3125.45,3103.84,24.05
2023-09-28,3110.48,3117.75,3121.84,3105.94,23.63
2023-10-09,3096.92,3100.0,3103.36,3072.64,26.44
2023-10-10,3075.24,3104.36,3109.98,3073.19,25.53
2023-10-11,3078.96,3085.7,3095.66,3071.94,25.99
2023-10-12,3107.9,3101.71,3109.99,3092.18,27.48
2023-10-13,3088.1,3092.0,3094.92,3080.55,25.51
2023-10-16,3073.81,3091.06,3091.13,3063.69,26.39
2023-10-17,3083.5,3076.43,3084.07,3064.89,25.9
2023-10-18,3058.71,3076.58,3076.58,3057.06,26.86
2023-10-19,3005.39,3043.2,3043.2,3004.77,30.4
2023-10-20,2983.06,2995.36,3006.27,2977.17,26.71
2023-10-23,2939.29,2969.79,2973.66,2923.51,27.89
2023-10-24,2962.24,2944.31,2964.76,2929.09,31.1
2023-10-25,2974.11,2986.41,2993.3,2972.42,33.24
2023-10-26,2988.3,2960.1,2990.33,2956.01,29.18
2023-10-27,3017.78,2978.4,3029.21,2974.88,32.18
2023-10-30,3021.55,3009.61,3028.26,3002.35,36.06
2023-10-31,3018.77,3019.65,3023.0,3006.61,31.99
2023-11-01,3023.08,3038.18,3038.33,3013.93,28.01
2023-11-02,3009.41,3028.66,3038.64,3009.12,26.88
2023-11-03,3030.8,3012.47,3040.98,3012.47,26.85
2023-11-06,3058.41,3047.13,3058.99,3037.69,37.3
2023-11-07,3057.27,3052.92,3064.58,3042.47,32.69
2023-11-08,3052.37,3051.15,3062.99,3037.29,33.57
2023-11-09,3053.28,3047.65,3063.47,3045.83,31.56
2023-11-10,3038.97,3043.56,3044.0,3027.09,28.55
2023-11-13,3046.53,3044.03,3048.62,3028.17,29.04
2023-11-14,3056.07,3046.82,3059.53,3044.43,29.48
2023-11-15,3072.83,3077.03,3080.13,3064.35,30.42
2023-11-16,3050.93,3066.86,3071.45,3050.93,27.11
2023-11-17,3054.37,3043.62,3055.86,3033.75,26.76
2023-11-20,3068.32,3056.93,3072.51,3043.51,28.76
2023-11-21,3067.93,3074.83,3089.77,3063.34,33.07
2023-11-22,3043.61,3060.5,3067.96,3043.61,28.91
2023-11-23,3061.86,3041.68,3062.87,3034.3,27.66
2023-11-24,3040.97,3060.33,3060.33,3037.2,28.78
2023-11-27,3031.7,3038.19,3038.36,3015.01,31.05
2023-11-28,3038.55,3028.6,3039.69,3020.23,26.89
2023-11-29,3021.69,3038.46,3038.98,3017.66,27.8
2023-11-30,3029.67,3021.1,3030.91,3013.77,28.29
2023-12-01,3031.64,3027.35,3035.76,3010.23,28.61
2023-12-04,3022.91,3033.3,3038.98,3022.35,28.82
2023-12-05,2972.3,3017.01,3017.01,2972.3,29.39
2023-12-06,2968.93,2966.95,2985.31,2959.6,29.41
2023-12-07,2966.21,2965.65,2976.01,2949.14,29.62
2023-12-08,2969.56,2965.39,2980.83,2962.33,36.91
2023-12-11,2991.44,2956.29,2995.67,2930.42,36.02
2023-12-12,3003.44,2986.33,3003.75,2980.45,28.76
2023-12-13,2968.76,2997.34,2997.34,2968.76,28.28
2023-12-14,2958.99,2979.7,2986.18,2958.07,27.15
2023-12-15,2942.56,2966.3,2976.31,2940.03,28.93
2023-12-18,2930.8,2936.58,2951.15,2924.33,29.31
2023-12-19,2932.39,2928.76,2940.5,2914.13,26.59
2023-12-20,2902.11,2932.12,2937.1,2902.04,26.56
2023-12-21,2918.71,2892.02,2924.26,2882.02,28.25
2023-12-22,2914.78,2919.29,2935.7,2906.51,29.66
2023-12-25,2918.81,2909.88,2920.63,2903.99,22.98
2023-12-26,2898.88,2917.97,2917.97,2892.84,22.81
2023-12-27,2914.61,2900.15,2917.96,2890.17,24.79
2023-12-28,2954.7,2913.11,2961.65,2909.39,33.92
2023-12-29,2974.93,2950.84,2975.03,2950.02,29.07
2024-01-02,2962.28,2972.77,2976.27,2962.28,30.41
2024-01-03,2967.25,2957.11,2971.28,2953.29,28.55
2024-01-04,2954.35,2965.51,2966.68,2936.63,26.5
2024-01-05,2929.18,2949.82,2967.97,2916.72,30.1
2024-01-08,2887.54,2923.46,2924.46,2887.54,27.03
2024-01-09,2893.25,2887.11,2900.73,2878.41,26.3
2024-01-10,2877.7,2886.98,2903.16,2870.42,24.4
2024-01-11,2886.65,2873.8,2896.18,2867.72,26.71
2024-01-12,2881.98,2880.04,2904.17,2878.88,26.16
2024-01-15,2886.29,2872.56,2904.46,2869.22,24.46
2024-01-16,2893.99,2881.56,2896.68,2861.13,28.63
2024-01-17,2833.62,2887.29,2887.49,2833.62,26.13
2024-01-18,2845.78,2822.67,2849.26,2760.98,39.04
2024-01-19,2832.28,2836.97,2849.88,2822.84,26.67
2024-01-22,2756.34,2826.5,2828.32,2735.37,35.02
2024-01-23,2770.98,2746.89,2784.84,2724.16,30.87
2024-01-24,2820.77,2782.14,2823.7,2743.4,36.91
2024-01-25,2906.11,2823.83,2906.79,2821.71,44.2
2024-01-26,2910.22,2897.91,2924.31,2890.48,42.11
2024-01-29,2883.36,2910.61,2923.9,2883.33,41.06
2024-01-30,2830.53,2866.28,2881.35,2829.25,33.57
2024-01-31,2788.55,2815.5,2834.01,2782.59,37.71
2024-02-01,2770.74,2773.42,2805.01,2752.78,35.29
2024-02-02,2730.15,2773.29,2791.68,2666.33,42.62
2024-02-05,2702.19,2716.08,2739.74,2635.09,47.9
2024-02-06,2789.49,2680.48,2802.93,2669.67,50.28
2024-02-07,2829.7,2791.51,2829.7,2770.53,54.71
2024-02-08,2865.9,2832.49,2867.47,2827.9,53.11
2024-02-19,2910.54,2886.59,2910.54,2867.71,45.9
2024-02-20,2922.73,2902.88,2927.31,2887.47,35.01
2024-02-21,2950.96,2906.02,2994.61,2898.05,44.42
2024-02-22,2988.36,2945.45,2988.36,2944.5,35.41
2024-02-23,3004.88,2992.91,3009.14,2979.97,38.01
2024-02-26,2977.02,3002.12,3009.48,2967.06,40.9
2024-02-27,3015.48,2966.42,3015.48,2961.15,37.3
2024-02-28,2957.85,3016.26,3031.49,2957.85,54.41
2024-02-29,3015.17,2943.62,3015.17,2943.62,40.97
2024-03-01,3027.02,3013.82,3032.23,3003.76,37.91
2024-03-04,3039.31,3026.61,3040.34,3007.68,38.78
2024-03-05,3047.79,3027.1,3052.54,3022.18,38.35
2024-03-06,3039.93,3041.75,3060.56,3034.35,34.1
2024-03-07,3027.4,3040.21,3063.69,3023.12,37.72
2024-03-08,3046.02,3026.17,3049.19,3016.9,31.92
2024-03-11,3068.46,3042.62,3068.46,3035.45,36.16
2024-03-12,3055.94,3068.18,3075.13,3044.86,41.57
2024-03-13,3043.83,3053.34,3061.95,3031.9,36.5
2024-03-14,3038.23,3042.41,3060.0,3020.64,36.41
2024-03-15,3054.64,3031.52,3056.45,3023.22,36.03
2024-03-18,3084.93,3057.21,3085.31,3055.92,40.67
2024-03-19,3062.76,3077.98,3090.05,3062.63,38.41
